SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,PARK_DIST,HOSPITAL_D,RAIL_DIST,ESCHOOL,HSCHOOL,BUS_COUNTS,FnB_COUNTS
MLS Listing,,Condo/Co-op,600 N Fairbanks Ct #2007,Chicago,IL,60611,635000,2.0,2.0,CHI - Near North Side,1185.0,0,2007,16,536.0,873.00,Active,,,https://www.redfin.com/IL/Chicago/600-N-Fairbanks-Ct-60611/unit-2007/home/21810681,MRED as Distributed by MLS Grid,11964362.0,N,Y,41.892873500000000,-87.620759900000000,301,275,828,OGDEN,WELLS HS,87,252
MLS Listing,,Condo/Co-op,110 W Superior St #902,Chicago,IL,60654,675000,2.0,2.0,Superior 110,1400.0,0,2008,17,482.0,789.00,Active,,,https://www.redfin.com/IL/Chicago/110-W-Superior-St-60654/unit-902/home/45508035,MRED as Distributed by MLS Grid,11962975.0,N,Y,41.895743700000000,-87.631932600000000,462,1171,441,OGDEN,WELLS HS,97,270
MLS Listing,,Condo/Co-op,10 E Ontario St #5006,Chicago,IL,60611,650000,2.0,2.0,CHI - Near North Side,1390.0,0,1983,226,468.0,1156.00,Active,,,https://www.redfin.com/IL/Chicago/10-E-Ontario-St-60611/unit-5006/home/12625038,MRED as Distributed by MLS Grid,11815384.0,N,Y,41.893497600000000,-87.627718600000000,741,710,276,OGDEN,WELLS HS,112,378
MLS Listing,,Condo/Co-op,474 N Lake Shore Dr #5904,Chicago,IL,60611,699900,3.0,2.5,CHI - Near North Side,1980.0,0,1991,65,353.0,1832.00,Active,,,https://www.redfin.com/IL/Chicago/474-N-Lake-Shore-Dr-60611/unit-5904/home/12595828,MRED as Distributed by MLS Grid,11929559.0,N,Y,41.890836700000000,-87.614590400000000,134,808,1500,OGDEN,WELLS HS,37,95
MLS Listing,,Condo/Co-op,401 N Wabash Ave Unit 56C,Chicago,IL,60611,570000,1.0,1.5,Trump Tower Chicago,934.0,0,2008,355,610.0,888.00,Active,,,https://www.redfin.com/IL/Chicago/401-N-Wabash-Ave-60611/unit-56C/home/40369062,MRED as Distributed by MLS Grid,11718720,N,Y,41.888801200000000,-87.626309400000000,690,1021,468,OGDEN,WELLS HS,108,401
MLS Listing,,Condo/Co-op,505 N Mcclurg Ct #602,Chicago,IL,60611,724900,2.0,2.0,Parkview Condominiums,1500.0,0,2005,17,483.0,908.00,Active,,,https://www.redfin.com/IL/Chicago/505-N-McClurg-Ct-60611/unit-602/home/21815589,MRED as Distributed by MLS Grid,11959228.0,N,Y,41.891524700000000,-87.617326600000000,279,602,1190,OGDEN,WELLS HS,59,145
MLS Listing,,Condo/Co-op,211 N Harbor Dr #1009,Chicago,IL,60601,1000000,3.0,2.0,CHI - Loop,1550.0,0,2022,4,645.0,1011.00,Active,,,https://www.redfin.com/IL/Chicago/211-N-Harbor-Dr-60601/unit-1009/home/188592151,MRED as Distributed by MLS Grid,11970137,N,Y,41.886892400000000,-87.615752700000000,139,1315,1285,OGDEN,WELLS HS,35,67
MLS Listing,,Condo/Co-op,401 N Wabash Ave Unit 77G,Chicago,IL,60611,720000,1.0,1.5,Trump Tower Chicago,1314.0,0,2007,231,548.0,1425.00,Active,,,https://www.redfin.com/IL/Chicago/401-N-Wabash-Ave-60611/unit-77G/home/40379199,MRED as Distributed by MLS Grid,11811194.0,N,Y,41.888801200000000,-87.626309400000000,690,1021,468,OGDEN,WELLS HS,108,401
MLS Listing,,Condo/Co-op,400 E Randolph St #3230,Chicago,IL,60601,599000,2.0,2.0,CHI - Loop,1250.0,0,1963,25,479.0,1090.00,Active,,,https://www.redfin.com/IL/Chicago/400-E-Randolph-St-60601/unit-3230/home/14094850,MRED as Distributed by MLS Grid,11956995,N,Y,41.885003000000000,-87.616863800000000,84,1529,1071,OGDEN,WELLS HS,31,75
MLS Listing,,Condo/Co-op,201 N Westshore Dr #1802,Chicago,IL,60601,699000,3.0,2.0,CHI - Loop,1500.0,0,2005,18,466.0,1086.00,Active,,,https://www.redfin.com/IL/Chicago/201-N-Westshore-Dr-60601/unit-1802/home/12629077,MRED as Distributed by MLS Grid,11959920.0,N,Y,41.886415600000000,-87.616053700000000,60,1370,1225,OGDEN,WELLS HS,35,74
MLS Listing,,Condo/Co-op,2 E Erie St #1905,Chicago,IL,60611,1039000,3.0,3.0,CHI - Near North Side,2082.0,0,2002,5,499.0,1311.00,Active,February-4-2024 12:00 PM,February-4-2024 02:00 PM,https://www.redfin.com/IL/Chicago/2-E-Erie-St-60611/unit-1905/home/172333199,MRED as Distributed by MLS Grid,11964988,N,Y,41.894368500000000,-87.627505300000000,609,667,352,OGDEN,WELLS HS,111,368
MLS Listing,,Condo/Co-op,55 E Erie St #3301,Chicago,IL,60611,779500,2.0,2.0,CHI - Near North Side,1588.0,0,2004,12,491.0,1069.00,Active,,,https://www.redfin.com/IL/Chicago/55-E-Erie-St-60611/unit-3301/home/12679712,MRED as Distributed by MLS Grid,11964360,N,Y,41.894352100000000,-87.626282400000000,562,532,406,OGDEN,WELLS HS,114,366
MLS Listing,,Condo/Co-op,55 E Erie St #1501,Chicago,IL,60611,749950,2.0,2.0,CHI - Near North Side,1668.0,0,2004,143,450.0,978.00,Active,,,https://www.redfin.com/IL/Chicago/55-E-Erie-St-60611/unit-1501/home/12679115,MRED as Distributed by MLS Grid,11885804,N,Y,41.894352100000000,-87.626282400000000,562,532,406,OGDEN,WELLS HS,114,366
MLS Listing,,Condo/Co-op,175 E Delaware Pl #5410,Chicago,IL,60611,579000,2.0,2.0,CHI - Near North Side,1320.0,0,1969,437,439.0,1084.00,Active,,,https://www.redfin.com/IL/Chicago/175-E-Delaware-Pl-60611/unit-5410/home/14119099,MRED as Distributed by MLS Grid,11677535,N,Y,41.899014300000000,-87.622854800000000,221,673,688,OGDEN,WELLS HS,69,178
MLS Listing,,Condo/Co-op,161 E Chicago Ave Unit 30B,Chicago,IL,60611,649000,2.0,2.5,Olympia Centre,2154.0,0,1985,69,301.0,1664.00,Active,,,https://www.redfin.com/IL/Chicago/161-E-Chicago-Ave-60611/unit-30B/home/14098533,MRED as Distributed by MLS Grid,11937049.0,N,Y,41.896416200000000,-87.623383700000000,117,339,535,OGDEN,WELLS HS,91,254
MLS Listing,,Condo/Co-op,360 E Randolph St #2804,Chicago,IL,60601,799000,2.0,2.0,CHI - Loop,1590.0,0,1982,143,503.0,1721.00,Active,,,https://www.redfin.com/IL/Chicago/360-E-Randolph-St-60601/unit-2804/home/14094872,MRED as Distributed by MLS Grid,11881642,N,Y,41.884909200000000,-87.617980300000000,89,1505,948,OGDEN,WELLS HS,38,122
MLS Listing,,Condo/Co-op,250 E Pearson St #2102,Chicago,IL,60611,599000,2.0,2.0,CHI - Near North Side,1565.0,0,2004,26,383.0,1150.00,Active,,,https://www.redfin.com/IL/Chicago/250-E-Pearson-St-60611/unit-2102/home/12667906,MRED as Distributed by MLS Grid,11958450,N,Y,41.897922500000000,-87.619332100000000,47,383,1002,OGDEN,WELLS HS,49,152
MLS Listing,,Condo/Co-op,474 N Lake Shore Dr #5410,Chicago,IL,60611,749000,3.0,2.5,CHI - Near North Side,1633.0,0,1991,144,459.0,1615.00,Active,,,https://www.redfin.com/IL/Chicago/474-N-Lake-Shore-Dr-60611/unit-5410/home/12603124,MRED as Distributed by MLS Grid,11883987,N,Y,41.890836700000000,-87.614590400000000,134,808,1500,OGDEN,WELLS HS,37,95
MLS Listing,,Condo/Co-op,111 E Chestnut St Unit 19A,Chicago,IL,60611,564500,2.0,2.0,CHI - Near North Side,1600.0,0,1971,515,353.0,1187.00,Active,,,https://www.redfin.com/IL/Chicago/111-E-Chestnut-St-60611/unit-19A/home/181492628,MRED as Distributed by MLS Grid,11623666,N,Y,41.897888400000000,-87.625193800000000,165,637,378,OGDEN,WELLS HS,93,246
MLS Listing,,Condo/Co-op,401 N Wabash Ave Unit 33G,Chicago,IL,60611,599900,1.0,1.5,Trump Tower Chicago,1314.0,0,2009,93,457.0,975.00,Active,,,https://www.redfin.com/IL/Chicago/401-N-Wabash-Ave-60611/unit-33G/home/21796864,MRED as Distributed by MLS Grid,11922217,N,Y,41.888801200000000,-87.626309400000000,690,1021,468,OGDEN,WELLS HS,108,401
MLS Listing,,Condo/Co-op,401 N Wabash Ave #2042,Chicago,IL,60611,650000,1.0,2.0,CHI - Near North Side,1223.0,0,2008,277,531.0,3227.00,Active,,,https://www.redfin.com/IL/Chicago/401-N-Wabash-Ave-60611/unit-2042/home/187332132,MRED as Distributed by MLS Grid,11774173.0,N,Y,41.888801200000000,-87.626309400000000,690,1021,468,OGDEN,WELLS HS,108,401
MLS Listing,,Condo/Co-op,689 N Peoria St Unit 4S,Chicago,IL,60642,659900,2.0,2.0,Marquette Row,1500.0,0,2008,23,440.0,242.00,Active,February-4-2024 01:00 PM,February-4-2024 03:00 PM,https://www.redfin.com/IL/Chicago/689-N-Peoria-St-60642/unit-4S/home/45508050,MRED as Distributed by MLS Grid,11957801.0,N,Y,41.894796300000000,-87.649840100000000,677,3153,596,OGDEN,WELLS HS,46,30
MLS Listing,,Condo/Co-op,505 N Lake Shore Dr #3606,Chicago,IL,60611,775000,2.0,2.0,Lake Point Tower,1450.0,0,1968,13,534.0,1130.00,Active,,,https://www.redfin.com/IL/Chicago/505-N-Lake-Shore-Dr-60611/unit-3606/home/14096270,MRED as Distributed by MLS Grid,11965294,N,Y,41.891702600000000,-87.612611700000000,49,849,1715,OGDEN,WELLS HS,22,61
MLS Listing,,Condo/Co-op,360 W Erie St Unit 4B,Chicago,IL,60654,1150000,3.0,2.5,Three Sixty West,1735.0,0,2019,6,663.0,597.00,Active,,,https://www.redfin.com/IL/Chicago/360-W-Erie-St-60654/unit-4B/home/187353220,MRED as Distributed by MLS Grid,11969260,N,Y,41.894163500000000,-87.638187000000000,376,1857,463,OGDEN,WELLS HS,60,150
MLS Listing,,Condo/Co-op,401 N Wabash Ave Unit 31C,Chicago,IL,60611,825000,2.0,2.5,Trump Tower Chicago,1562.0,0,2007,13,528.0,1296.00,Active,,,https://www.redfin.com/IL/Chicago/401-N-Wabash-Ave-60611/unit-31C/home/40373265,MRED as Distributed by MLS Grid,11965694,N,Y,41.888801200000000,-87.626309400000000,690,1021,468,OGDEN,WELLS HS,108,401
MLS Listing,,Condo/Co-op,111 E Chestnut St Unit 34K,Chicago,IL,60611,729000,2.0,2.0,CHI - Near North Side,1600.0,0,1972,78,456.0,1482.00,Active,,,https://www.redfin.com/IL/Chicago/111-E-Chestnut-St-60611/unit-34K/home/183686820,MRED as Distributed by MLS Grid,11933627.0,N,Y,41.897888400000000,-87.625193800000000,165,637,378,OGDEN,WELLS HS,93,246
MLS Listing,,Condo/Co-op,680 N Lake Shore Dr #604,Chicago,IL,60611,550000,2.0,2.5,Lake Shore Place,2900.0,0,1924,892,190.0,1974.00,Active,,,https://www.redfin.com/IL/Chicago/680-N-Lake-Shore-Dr-60611/unit-604/home/14097269,MRED as Distributed by MLS Grid,11200359,N,Y,41.894712500000000,-87.615818900000000,67,300,1406,OGDEN,WELLS HS,46,113
MLS Listing,,Condo/Co-op,900 N Lake Shore Dr Unit 2807-05,Chicago,IL,60611,625000,3.0,3.0,CHI - Near North Side,1775.0,0,1955,79,352.0,1658.00,Active,,,https://www.redfin.com/IL/Chicago/900-N-Lake-Shore-Dr-60611/unit-2807-05/home/185442141,MRED as Distributed by MLS Grid,11932760.0,N,Y,41.899493300000000,-87.619581700000000,118,617,1045,OGDEN,WELLS HS,43,118
MLS Listing,,Condo/Co-op,401 N Wabash Ave Unit 84G,Chicago,IL,60611,775000,1.0,1.5,Trump Tower Chicago,1324.0,0,2008,151,585.0,1587.00,Active,,,https://www.redfin.com/IL/Chicago/401-N-Wabash-Ave-60611/unit-84G/home/40379206,MRED as Distributed by MLS Grid,11873577,N,Y,41.888801200000000,-87.626309400000000,690,1021,468,OGDEN,WELLS HS,108,401
MLS Listing,,Condo/Co-op,401 N Wabash Ave Unit 52C,Chicago,IL,60611,649000,1.0,1.5,Trump Tower Chicago,934.0,0,2008,80,695.0,764.00,Active,,,https://www.redfin.com/IL/Chicago/401-N-Wabash-Ave-60611/unit-52C/home/40378886,MRED as Distributed by MLS Grid,11932443.0,N,Y,41.888801200000000,-87.626309400000000,690,1021,468,OGDEN,WELLS HS,108,401
MLS Listing,,Condo/Co-op,222 E Chestnut St Unit 11A,Chicago,IL,60611,750000,4.0,3.5,Streeterville,,0,1929,156,,2010.00,Active,,,https://www.redfin.com/IL/Chicago/222-E-Chestnut-St-60611/unit-11A/home/14119200,MRED as Distributed by MLS Grid,11875535,N,Y,41.898691500000000,-87.620913300000000,166,561,863,OGDEN,WELLS HS,56,164
MLS Listing,,Condo/Co-op,303 W Ohio St #2903,Chicago,IL,60654,575000,2.0,2.0,CHI - Near North Side,,0,2008,97,,809.00,Active,,,https://www.redfin.com/IL/Chicago/303-W-Ohio-St-60654/unit-2903/home/21837514,MRED as Distributed by MLS Grid,11919824,N,Y,41.892287100000000,-87.635848300000000,619,1633,539,OGDEN,WELLS HS,77,248
MLS Listing,,Condo/Co-op,180 E Pearson St #4306,Chicago,IL,60611,1025000,3.0,3.5,CHI - Near North Side,2975.0,0,1975,10,345.0,2222.00,Active,,,https://www.redfin.com/IL/Chicago/180-E-Pearson-St-60611/unit-4306/home/14117129,MRED as Distributed by MLS Grid,11960525,N,Y,41.897693400000000,-87.622310900000000,19,468,670,OGDEN,WELLS HS,68,219
MLS Listing,,Condo/Co-op,195 N Harbor Dr #904,Chicago,IL,60601,610000,2.0,2.0,CHI - Loop,1275.0,0,1996,26,478.0,976.00,Active,,,https://www.redfin.com/IL/Chicago/195-N-Harbor-Dr-60601/unit-904/home/14093421,MRED as Distributed by MLS Grid,11888106.0,N,Y,41.885605700000000,-87.615553100000000,83,1503,1236,OGDEN,WELLS HS,27,52
MLS Listing,,Condo/Co-op,200 E Delaware Pl Unit 24D,Chicago,IL,60611,725000,3.0,3.0,CHI - Near North Side,2200.0,0,1973,476,330.0,2483.00,Active,,,https://www.redfin.com/IL/Chicago/200-E-Delaware-Pl-60611/unit-24D/home/14120423,MRED as Distributed by MLS Grid,11653026.0,N,Y,41.899507500000000,-87.621181300000000,220,682,887,OGDEN,WELLS HS,53,142
MLS Listing,,Condo/Co-op,505 N Lake Shore Dr #5006,Chicago,IL,60611,675000,2.0,2.0,Lake Point Tower,1450.0,0,1968,27,466.0,1225.00,Active,,,https://www.redfin.com/IL/Chicago/505-N-Lake-Shore-Dr-60611/unit-5006/home/14096093,MRED as Distributed by MLS Grid,11957730.0,N,Y,41.891702600000000,-87.612611700000000,49,849,1715,OGDEN,WELLS HS,22,61
MLS Listing,,Condo/Co-op,222 E Chestnut St Unit 6B,Chicago,IL,60611,725000,3.0,2.5,CHI - Near North Side,2400.0,0,1931,47,302.0,1852.00,Active,,,https://www.redfin.com/IL/Chicago/222-E-Chestnut-St-60611/unit-6B/home/14118748,MRED as Distributed by MLS Grid,11937952.0,N,Y,41.898691500000000,-87.620913300000000,166,561,863,OGDEN,WELLS HS,56,164
MLS Listing,,Condo/Co-op,161 E Chicago Ave Unit 31H,Chicago,IL,60611,740000,1.0,1.5,CHI - Near North Side,1500.0,0,1986,83,493.0,1118.00,Active,,,https://www.redfin.com/IL/Chicago/161-E-Chicago-Ave-60611/unit-31H/home/14099066,MRED as Distributed by MLS Grid,11885700.0,N,Y,41.896416200000000,-87.623383700000000,117,339,535,OGDEN,WELLS HS,91,254
MLS Listing,,Condo/Co-op,33 W Ontario St Unit 54E,Chicago,IL,60654,1000000,3.0,2.5,CHI - Near North Side,2736.0,0,2003,11,365.0,2715.00,Active,,,https://www.redfin.com/IL/Chicago/33-W-Ontario-St-60654/unit-54E/home/18950482,MRED as Distributed by MLS Grid,11907693,N,Y,41.893040900000000,-87.629271300000000,848,895,249,OGDEN,WELLS HS,105,381
MLS Listing,,Condo/Co-op,111 E Chestnut St Unit 32C,Chicago,IL,60611,550000,2.0,2.0,CHI - Near North Side,1425.0,0,1972,30,386.0,1194.00,Active,February-4-2024 12:00 PM,February-4-2024 01:30 PM,https://www.redfin.com/IL/Chicago/111-E-Chestnut-St-60611/unit-32C/home/189083739,MRED as Distributed by MLS Grid,11956494,N,Y,41.897888400000000,-87.625193800000000,165,637,378,OGDEN,WELLS HS,93,246
MLS Listing,,Condo/Co-op,420 E Waterside Dr #1514,Chicago,IL,60601,949000,3.0,3.0,Regatta,1887.0,0,2007,172,503.0,1433.00,Active,,,https://www.redfin.com/IL/Chicago/420-E-Waterside-Dr-60601/unit-1514/home/18931368,MRED as Distributed by MLS Grid,11830621,N,Y,41.887091100000000,-87.616303100000000,136,1267,1243,OGDEN,WELLS HS,45,87
MLS Listing,,Condo/Co-op,635 N Dearborn St #705,Chicago,IL,60654,579000,3.0,2.0,CHI - Near North Side,1622.0,0,2002,103,357.0,1383.00,Active,,,https://www.redfin.com/IL/Chicago/635-N-Dearborn-St-60654/unit-705/home/12672394,MRED as Distributed by MLS Grid,11904616,N,Y,41.893516300000000,-87.629319600000000,783,884,313,OGDEN,WELLS HS,105,377
MLS Listing,,Condo/Co-op,340 E Randolph St #1302,Chicago,IL,60601,769000,2.0,2.0,340 E  Randolph,1500.0,0,2007,178,513.0,1085.00,Active,February-4-2024 12:30 PM,February-4-2024 02:00 PM,https://www.redfin.com/IL/Chicago/340-E-Randolph-St-60601/unit-1302/home/28433759,MRED as Distributed by MLS Grid,11856981,N,Y,41.884777100000000,-87.619062100000000,73,1497,827,OGDEN,WELLS HS,46,145
MLS Listing,,Condo/Co-op,680 N Lake Shore Dr #821,Chicago,IL,60611,675000,3.0,2.5,CHI - Near North Side,2900.0,0,1926,922,233.0,1943.00,Active,,,https://www.redfin.com/IL/Chicago/680-N-Lake-Shore-Dr-60611/unit-821/home/14097544,MRED as Distributed by MLS Grid,11169432.0,N,Y,41.894712500000000,-87.615818900000000,67,300,1406,OGDEN,WELLS HS,46,113
MLS Listing,,Condo/Co-op,505 N Lake Shore Dr #2709,Chicago,IL,60611,549000,2.0,2.0,CHI - Near North Side,1460.0,0,1968,110,376.0,999.00,Active,,,https://www.redfin.com/IL/Chicago/505-N-Lake-Shore-Dr-60611/unit-2709/home/14096297,MRED as Distributed by MLS Grid,11910729,N,Y,41.891702600000000,-87.612611700000000,49,849,1715,OGDEN,WELLS HS,22,61
MLS Listing,,Condo/Co-op,421 W Huron St #1001,Chicago,IL,60654,630000,3.0,2.0,CHI - Near North Side,1499.0,0,2001,2,420.0,1189.00,Active,,,https://www.redfin.com/IL/Chicago/421-W-Huron-St-60654/unit-1001/home/12713720,MRED as Distributed by MLS Grid,11973091.0,N,Y,41.894443400000000,-87.639553300000000,242,2008,532,OGDEN,WELLS HS,56,117
MLS Listing,,Condo/Co-op,25 E Superior St #1103,Chicago,IL,60611,650000,2.0,2.0,Fordham,1265.0,0,2003,94,514.0,888.00,Active,,,https://www.redfin.com/IL/Chicago/25-E-Superior-St-60611/unit-1103/home/12694978,MRED as Distributed by MLS Grid,11898777.0,N,Y,41.895407400000000,-87.627228800000000,451,646,216,OGDEN,WELLS HS,109,348
MLS Listing,,Condo/Co-op,160 E Illinois St #1402,Chicago,IL,60611,539000,2.0,2.0,CHI - Near North Side,1508.0,0,2007,111,357.0,1071.00,Active,,,https://www.redfin.com/IL/Chicago/160-E-Illinois-St-60611/unit-1402/home/26780310,MRED as Distributed by MLS Grid,11901294,N,Y,41.891029200000000,-87.623122300000000,341,566,553,OGDEN,WELLS HS,96,358
MLS Listing,,Condo/Co-op,25 E Superior St #3905,Chicago,IL,60611,1250000,3.0,3.0,Fordham,2135.0,0,2002,13,585.0,1987.00,Active,,,https://www.redfin.com/IL/Chicago/25-E-Superior-St-60611/unit-3905/home/12695448,MRED as Distributed by MLS Grid,11961568,N,Y,41.895407400000000,-87.627228800000000,451,646,216,OGDEN,WELLS HS,109,348
MLS Listing,,Condo/Co-op,55 E Erie St #2801,Chicago,IL,60611,899900,2.0,2.0,CHI - Near North Side,1610.0,0,2004,2,559.0,1135.00,Active,,,https://www.redfin.com/IL/Chicago/55-E-Erie-St-60611/unit-2801/home/12671060,MRED as Distributed by MLS Grid,11973157,N,Y,41.894352100000000,-87.626282400000000,562,532,406,OGDEN,WELLS HS,114,366
MLS Listing,,Condo/Co-op,550 N Kingsbury St #611,Chicago,IL,60654,1099000,2.0,2.0,CHI - Near North Side,,0,0,13,,1348.00,Active,,,https://www.redfin.com/IL/Chicago/550-N-Kingsbury-St-60654/unit-611/home/14102785,MRED as Distributed by MLS Grid,11965504,N,Y,41.891911700000000,-87.640706100000000,193,2174,772,OGDEN,WELLS HS,53,120
MLS Listing,,Condo/Co-op,501 N Clinton St #3403,Chicago,IL,60654,1150000,3.0,3.5,CHI - West Town,2617.0,0,2001,19,439.0,2304.00,Active,,,https://www.redfin.com/IL/Chicago/501-N-Clinton-St-60654/unit-3403/home/12663519,MRED as Distributed by MLS Grid,11962225,N,Y,41.890989500000000,-87.642270200000000,301,2373,591,OGDEN,WELLS HS,50,109
MLS Listing,,Condo/Co-op,405 N Wabash Ave #5004,Chicago,IL,60611,649900,3.0,2.0,River Plaza,,0,0,32,,1369.00,Active,,,https://www.redfin.com/IL/Chicago/405-N-Wabash-Ave-60611/unit-5004/home/14098654,MRED as Distributed by MLS Grid,11954845.0,N,Y,41.889722200000000,-87.625772200000000,618,872,383,OGDEN,WELLS HS,104,395
MLS Listing,,Condo/Co-op,501 N Clinton St #3005,Chicago,IL,60654,550000,2.0,2.0,Kinzie Park Tower,1545.0,0,2000,31,356.0,1349.00,Active,,,https://www.redfin.com/IL/Chicago/501-N-Clinton-St-60654/unit-3005/home/12656728,MRED as Distributed by MLS Grid,11927202,N,Y,41.890989500000000,-87.642270200000000,301,2373,591,OGDEN,WELLS HS,50,109
MLS Listing,,Condo/Co-op,950 N Michigan Ave #2804,Chicago,IL,60611,525000,2.0,3.0,One Magnificent Mile,1830.0,0,1983,114,287.0,1340.00,Active,,,https://www.redfin.com/IL/Chicago/950-N-Michigan-Ave-60611/unit-2804/home/188045332,MRED as Distributed by MLS Grid,11907251,N,Y,41.900338800000000,-87.624385400000000,98,913,692,OGDEN,WELLS HS,78,151
MLS Listing,,Condo/Co-op,680 N Lake Shore Dr #2300,Chicago,IL,60611,1250000,2.0,1.5,CHI - Near North Side,2575.0,0,1923,20,485.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/680-N-Lake-Shore-Dr-60611/unit-2300/home/14097249,MRED as Distributed by MLS Grid,11933401,N,Y,41.894712500000000,-87.615818900000000,67,300,1406,OGDEN,WELLS HS,46,113
MLS Listing,,Condo/Co-op,415 E North Water St #1101,Chicago,IL,60611,590000,2.0,2.0,CHI - Near North Side,1293.0,0,2002,116,456.0,754.00,Active,,,https://www.redfin.com/IL/Chicago/415-E-North-Water-St-60611/unit-1101/home/187429178,MRED as Distributed by MLS Grid,11906723,N,Y,41.889373500000000,-87.616850400000000,67,928,1289,OGDEN,WELLS HS,60,135
MLS Listing,,Single Family Residential,883 N Lasalle Dr,Chicago,IL,60610,1098000,3.0,3.0,CHI - Near North Side,,680,1886,20,,0.00,Active,,,https://www.redfin.com/IL/Chicago/883-N-La-Salle-Dr-60610/home/14110772,MRED as Distributed by MLS Grid,11961920,N,Y,41.899040700000000,-87.632570200000000,150,1396,506,OGDEN,WELLS HS,90,195
MLS Listing,,Condo/Co-op,200 E Delaware Pl Unit 3F,Chicago,IL,60611,625000,3.0,2.0,CHI - Near North Side,1550.0,0,1974,97,403.0,1602.00,Active,,,https://www.redfin.com/IL/Chicago/200-E-Delaware-Pl-60611/unit-3F/home/14120783,MRED as Distributed by MLS Grid,11920021.0,N,Y,41.899507500000000,-87.621181300000000,220,682,887,OGDEN,WELLS HS,53,142
MLS Listing,,Condo/Co-op,57 E Delaware Pl #2806,Chicago,IL,60611,625000,2.0,2.0,The Bristol,1500.0,0,2000,100,417.0,1358.00,Active,,,https://www.redfin.com/IL/Chicago/57-E-Delaware-Pl-60611/unit-2806/home/12769699,MRED as Distributed by MLS Grid,11918329.0,N,Y,41.898953600000000,-87.626159700000000,59,828,409,OGDEN,WELLS HS,94,208
MLS Listing,,Condo/Co-op,159 E Walton Pl Unit 7G,Chicago,IL,60611,1000000,2.0,2.5,Palmolive Building Landmark,2400.0,0,1929,20,417.0,2730.00,Active,,,https://www.redfin.com/IL/Chicago/159-E-Walton-Pl-60611/unit-7G/home/12590243,MRED as Distributed by MLS Grid,11959967,N,Y,41.899787200000000,-87.623498700000000,167,803,699,OGDEN,WELLS HS,69,159
MLS Listing,,Condo/Co-op,240 E Illinois St #2808,Chicago,IL,60611,665000,2.0,2.0,CHI - Near North Side,1291.0,0,2006,33,515.0,1160.00,Active,,,https://www.redfin.com/IL/Chicago/240-E-Illinois-St-60611/unit-2808/home/39566647,MRED as Distributed by MLS Grid,11954213.0,N,Y,41.891154600000000,-87.621037700000000,115,521,781,OGDEN,WELLS HS,86,264
MLS Listing,,Condo/Co-op,340 E Randolph St #1404,Chicago,IL,60601,900000,2.0,2.5,CHI - Loop,1902.0,0,2007,222,473.0,86.00,Active,February-4-2024 12:30 PM,February-4-2024 02:00 PM,https://www.redfin.com/IL/Chicago/340-E-Randolph-St-60601/unit-1404/home/26794812,MRED as Distributed by MLS Grid,11818110,N,Y,41.884777100000000,-87.619062100000000,73,1497,827,OGDEN,WELLS HS,46,145
MLS Listing,,Condo/Co-op,600 N Kingsbury St #502,Chicago,IL,60654,625000,2.0,2.5,Park Place,1500.0,0,2002,33,417.0,1119.00,Active,,,https://www.redfin.com/IL/Chicago/600-N-Kingsbury-St-60654/unit-502/home/12616601,MRED as Distributed by MLS Grid,11947747.0,N,Y,41.892835800000000,-87.641501900000000,43,2240,720,OGDEN,WELLS HS,51,109
MLS Listing,,Condo/Co-op,333 W Hubbard St #1003,Chicago,IL,60654,749900,2.0,2.0,Union Square Lofts,,0,1998,19,,1928.00,Active,,,https://www.redfin.com/IL/Chicago/333-W-Hubbard-St-60654/unit-1003/home/12766200,MRED as Distributed by MLS Grid,11962490,N,Y,41.889728200000000,-87.636144000000000,766,1785,267,OGDEN,WELLS HS,67,269
MLS Listing,,Condo/Co-op,505 N Lake Shore Dr Unit 2301-2318,Chicago,IL,60611,765000,2.0,2.0,CHI - Near North Side,2200.0,0,1968,230,348.0,1494.00,Active,February-4-2024 01:00 PM,February-4-2024 03:00 PM,https://www.redfin.com/IL/Chicago/505-N-Lake-Shore-Dr-60611/unit-2301-2318/home/185815048,MRED as Distributed by MLS Grid,11811856,N,Y,41.891583900000000,-87.612698300000000,67,854,1705,OGDEN,WELLS HS,22,63
MLS Listing,,Condo/Co-op,10 E Delaware Pl Unit 21D,Chicago,IL,60611,1199000,3.0,3.5,CHI - Near North Side,1956.0,0,2008,21,613.0,1732.00,Active,,,https://www.redfin.com/IL/Chicago/10-E-Delaware-Pl-60611/unit-21D/home/113096760,MRED as Distributed by MLS Grid,11921127,N,Y,41.899300900000000,-87.627931900000000,126,1000,394,OGDEN,WELLS HS,93,208
